entidad_norm,id_entidad_pt,entidad_pt,regimen,periodo_pt,n_personas_pt,ingreso_mediana_pt,ingreso_p25_pt,ingreso_p75_pt,masa_mensual_pt,n_convocatorias_cas,salario_oferta_mediana_cas,gap_oferta_vs_ejecutado,fuente_pt_url
AUTORIDAD PORTUARIA REGIONAL LAMBAYEQUE (APRL),70968,AUTORIDAD PORTUARIA REGIONAL LAMBAYEQUE (APRL),CAS,2026-05,6,5500.0,4200.0,6200.0,34200.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=70968&in_anno_consulta=2026&ch_mes_consulta=05&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
COLEGIO MILITAR PEDRO RUIZ GALLO (CMPRG),13662,Colegio Militar Pedro Ruiz Gallo (CMPRG),CAS,2025-12,13,2564.19,2564.19,3064.19,33934.47,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=13662&in_anno_consulta=2025&ch_mes_consulta=12&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
UNIDAD EJECUTORA N 002 UNIDAD DE COORDINACION DE PROYECTOS DEL PODER JUDICIAL (OCP),106015,Unidad Ejecutora N° 002 Unidad de Coordinación de Proyectos del Poder Judicial (OCP),CAS,2025-08,2,15600.0,15600.0,15600.0,31200.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=106015&in_anno_consulta=2025&ch_mes_consulta=08&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
UNIDAD EJECUTORA PASCO SELVA CENTRAL (G.S.R.O. U.E.P.S.C.),22868,Unidad Ejecutora Pasco Selva Central (G.S.R.O. U.E.P.S.C.),CAS,2026-05,13,2564.19,1664.19,2864.19,30726.66,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=22868&in_anno_consulta=2026&ch_mes_consulta=05&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA (ZED PAITA),13750,ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA (ZED PAITA),CAS,2026-05,9,2764.19,2700.0,3944.19,30293.52,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=13750&in_anno_consulta=2026&ch_mes_consulta=05&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
GERENCIA REGIONAL DE TRANSPORTES Y COMUNICACIONES - AREQUIPA (GRTC-AQP),14078,Gerencia Regional de Transportes y Comunicaciones - Arequipa (GRTC-AQP),CAS,2026-04,15,1864.19,1854.19,2064.19,29557.85,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=14078&in_anno_consulta=2026&ch_mes_consulta=04&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE JAYANCA (MDJ - JAYANCA),11431,Municipalidad Distrital de Jayanca (MDJ - Jayanca),CAS,2025-12,8,3550.0,2300.0,4300.0,28600.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=11431&in_anno_consulta=2025&ch_mes_consulta=12&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
GERENCIA TERRITORIAL BAJO MAYO - TARAPOTO (GTBM-T),14202,Gerencia Territorial Bajo Mayo - Tarapoto (GTBM-T),CAS,2026-05,6,4307.09,3600.0,4364.19,28506.76,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=14202&in_anno_consulta=2026&ch_mes_consulta=05&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
ZONA ESPECIAL DE DESARROLLO - MATARANI (ZED MATARANI),14203,ZONA ESPECIAL DE DESARROLLO - MATARANI (ZED MATARANI),CAS,2026-01,7,1864.19,1739.39,4660.95,28017.07,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=14203&in_anno_consulta=2026&ch_mes_consulta=01&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD PROVINCIAL DE LAURICOCHA (MPL),12063,Municipalidad Provincial de Lauricocha (MPL),CAS,2026-01,11,2250.0,2000.0,2700.0,26839.34,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=12063&in_anno_consulta=2026&ch_mes_consulta=01&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE CALZADA (M.D.C),10279,Municipalidad Distrital de Calzada (M.D.C),CAS,2026-03,12,2050.0,1564.19,2300.0,26708.38,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=10279&in_anno_consulta=2026&ch_mes_consulta=03&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
PROYECTO ESPECIAL OLMOS TINAJONES (PEOT),13473,PROYECTO ESPECIAL OLMOS TINAJONES (PEOT),CAS,2026-04,18,1130.0,1130.0,1400.0,26200.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=13473&in_anno_consulta=2026&ch_mes_consulta=04&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD PROVINCIAL DE TUMBES (MPTUMBES),1983,Municipalidad Provincial de Tumbes (MPTumbes),CAS,2026-05,18,1325.0,1325.0,1325.0,25991.66,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=1983&in_anno_consulta=2026&ch_mes_consulta=05&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE SUPE (MDS),10165,Municipalidad Distrital de Supe (MDS),CAS,2025-07,6,4564.19,4564.19,4564.19,25453.05,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=10165&in_anno_consulta=2025&ch_mes_consulta=07&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE PICHIGUA (MD-PICHIGUA),11011,Municipalidad Distrital de Pichigua (MD-PICHIGUA),CAS,2025-06,6,3900.0,3500.0,4300.0,25300.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=11011&in_anno_consulta=2025&ch_mes_consulta=06&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
INPE - OFICINA REGIONAL SUR AREQUIPA (INPE - ORS),17407,INPE - OFICINA REGIONAL SUR AREQUIPA (INPE - ORS),CAS,2026-03,8,2964.19,2164.19,3864.19,25113.52,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=17407&in_anno_consulta=2026&ch_mes_consulta=03&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
GERENCIA TERRITORIAL HUALLAGA CENTRAL - JUANJUI (GTHC-J),18714,GERENCIA TERRITORIAL HUALLAGA CENTRAL - JUANJUI (GTHC-J),CAS,2026-02,6,3033.19,1564.19,4364.19,24923.14,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=18714&in_anno_consulta=2026&ch_mes_consulta=02&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE SAN ANTONIO DE ANTAPARCO (MD-SAN ANTONIO),11931,Municipalidad Distrital de San Antonio de Antaparco (MD-SAN ANTONIO),CAS,2026-04,12,2050.0,1900.0,2200.0,24800.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=11931&in_anno_consulta=2026&ch_mes_consulta=04&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE PALCA (MD-PALCA),12093,Municipalidad Distrital de Palca (MD-PALCA),CAS,2026-04,14,1500.0,1400.0,1800.0,23200.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=12093&in_anno_consulta=2026&ch_mes_consulta=04&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
UNIDAD EJECUTORA 304 EDUCACION PACHITEA (UGEL PACHITEA),17506,UNIDAD EJECUTORA 304 EDUCACIÓN PACHITEA (UGEL PACHITEA),CAS,2026-01,10,2564.15,1764.19,2964.19,23012.28,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=17506&in_anno_consulta=2026&ch_mes_consulta=01&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
UNIDAD DE GESTION EDUCATIVA LOCAL DE JULCAN (UGEL-JULCAN),15355,UNIDAD DE GESTION EDUCATIVA LOCAL DE JULCAN (UGEL-JULCAN),CAS,2025-05,13,1414.19,1364.19,1924.19,22999.77,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=15355&in_anno_consulta=2025&ch_mes_consulta=05&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
GERENCIA REGIONAL DE TRANSPORTES Y COMUNICACIONES CUSCO (GRTC-CUSCO),13952,Gerencia Regional de Transportes y Comunicaciones Cusco (GRTC-CUSCO),CAS,2026-01,4,4922.77,2689.19,6691.35,22398.92,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=13952&in_anno_consulta=2026&ch_mes_consulta=01&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD PROVINCIAL DE CORONGO (MP-CORONGO),11189,Municipalidad Provincial de Corongo (MP-CORONGO),CAS,2025-09,10,1900.0,1600.0,2000.0,20300.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=11189&in_anno_consulta=2025&ch_mes_consulta=09&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD PROVINCIAL DE TAYACAJA (MP-TAYACAJA),11976,Municipalidad Provincial de Tayacaja (MP-TAYACAJA),CAS,2025-07,4,5064.19,5064.19,5064.19,20256.76,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=11976&in_anno_consulta=2025&ch_mes_consulta=07&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
GERENCIA TERRITORIAL ALTO HUALLAGA - TOCACHE (GTAH - T),25879,Gerencia Territorial Alto Huallaga - Tocache (GTAH - T),CAS,2025-06,5,3650.0,3635.72,3700.0,18714.1,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=25879&in_anno_consulta=2025&ch_mes_consulta=06&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
UNIDAD DE GESTION EDUCATIVA LOCAL N 12 - CANTA (UGEL N 12 - CANTA),103010,UNIDAD DE GESTION EDUCATIVA LOCAL N° 12 - CANTA (UGEL N° 12 - CANTA),CAS,2025-06,7,2164.19,1889.19,2864.19,17024.33,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=103010&in_anno_consulta=2025&ch_mes_consulta=06&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD PROVINCIAL DE CARLOS FERMIN FITZCARRALD (MPCFF),11182,Municipalidad Provincial de Carlos Fermin Fitzcarrald (MPCFF),CAS,2025-05,3,5564.19,5564.19,5564.19,16692.57,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=11182&in_anno_consulta=2025&ch_mes_consulta=05&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE QUERECOTILLO - PIURA (MDQ - QUERECOTILLO),11597,Municipalidad Distrital de Querecotillo - Piura (MDQ - QUERECOTILLO),CAS,2026-02,6,2817.19,2817.19,2817.19,16638.95,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=11597&in_anno_consulta=2026&ch_mes_consulta=02&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO DE UCAYALI (DIRCETUR),13285,DIRECCION REGIONAL DE COMERCIO EXTERIOR Y TURISMO DE UCAYALI (DIRCETUR),CAS,2025-07,4,2119.6,1589.19,2650.0,16128.38,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=13285&in_anno_consulta=2025&ch_mes_consulta=07&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
UNIDAD EJECUTORA 303 EDUCACION PISCO (UGEL PISCO),35906,Unidad Ejecutora 303 Educacion Pisco (UGEL PISCO),CAS,2025-12,4,3764.19,3364.19,3764.19,14956.76,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=35906&in_anno_consulta=2025&ch_mes_consulta=12&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE HABANA (MD-HABANA),12196,Municipalidad Distrital de Habana (MD-Habana),CAS,2026-03,7,1800.0,1500.0,2100.0,14900.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=12196&in_anno_consulta=2026&ch_mes_consulta=03&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE SANTA ROSA (MDSR),11413,Municipalidad Distrital de Santa Rosa (MDSR),CAS,2026-05,5,3000.0,2500.0,3000.0,14000.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=11413&in_anno_consulta=2026&ch_mes_consulta=05&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE PUEBLO NUEVO - FERRENAFE - LAMBAYEQUE (MDPN-F),11427,Municipalidad Distrital de Pueblo Nuevo - Ferreñafe - Lambayeque (MDPN-F),CAS,2026-04,9,1600.0,1130.0,1750.0,13890.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=11427&in_anno_consulta=2026&ch_mes_consulta=04&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
SUB REGION DE DESARROLLO ILO U.E 003 (SRDI),101001,SUB REGION DE DESARROLLO ILO U.E 003 (SRDI),CAS,2025-11,3,6092.1,1186.85,6092.1,13601.35,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=101001&in_anno_consulta=2025&ch_mes_consulta=11&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE RONDOS (MD-RONDOS),12068,Municipalidad Distrital de Rondos (MD-RONDOS),CAS,2025-11,4,3325.0,2900.0,3500.0,13550.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=12068&in_anno_consulta=2025&ch_mes_consulta=11&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE SAN FERNANDO (MDSF),10362,Municipalidad Distrital de San Fernando (MDSF),CAS,2025-06,6,2047.56,1650.0,2064.19,12773.49,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=10362&in_anno_consulta=2025&ch_mes_consulta=06&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE MANANTAY (MD - MANANTAY),13722,Municipalidad Distrital de Manantay (MD - MANANTAY),CAS,2026-04,4,2850.0,1700.0,4000.0,12700.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=13722&in_anno_consulta=2026&ch_mes_consulta=04&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
COLEGIO MILITAR LEONCIO PRADO (CMLP),92994,Colegio Militar Leoncio Prado (CMLP),CAS,2026-03,7,1564.19,1514.19,1564.19,12099.33,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=92994&in_anno_consulta=2026&ch_mes_consulta=03&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE SAYAN (MDS),10669,Municipalidad Distrital de Sayán (MDS),CAS,2026-04,6,1664.19,1564.19,1664.19,11085.14,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=10669&in_anno_consulta=2026&ch_mes_consulta=04&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
MUNICIPALIDAD DISTRITAL DE TICACO (MDT),11758,Municipalidad Distrital de Ticaco (MDT),CAS,2026-04,3,3500.0,3500.0,3500.0,11000.0,,,,https://www.transparencia.gob.pe/personal/pte_transparencia_personal.aspx?id_entidad=11758&in_anno_consulta=2026&ch_mes_consulta=04&vc_nombre_funcionario=&vc_dni_funcionario=&ch_tipo_regimen=1&id_tema=32&Ver=&pag=1
